job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F26.09-PROFESSIONAL,Enterprise Search Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.09-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.09-PROFESSIONAL-002,Search Metadata / Index Definition,CONTROLLED INFORMATION,F26.09.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.09-PROFESSIONAL,Enterprise Search Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.09-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.09-PROFESSIONAL-003,Search Tuning / Relevance Analysis,CALCULATION / MODEL,F26.09.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Calculation Workbench|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F26.09-PROFESSIONAL,Enterprise Search Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.09-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.09-PROFESSIONAL-004,Security-Trim / Permission Evaluation Evidence,INSPECTION / TEST,F26.09.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Test / Inspection Workbench|Evidence Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F25.07-PROFESSIONAL,Government Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.07-PROFESSIONAL-001,Government Stakeholder Map,STRUCTURE / BREAKDOWN,F25.07.A01,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Structure Browser|Enterprise Grid,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F25.07-PROFESSIONAL,Government Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.07-PROFESSIONAL-002,Government Engagement Record,EXECUTION RECORD,F25.07.A02,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Execution Record|Evidence Panel,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F25.07-PROFESSIONAL,Government Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.07-PROFESSIONAL-003,Government / Regulatory Submission,CONTROLLED INFORMATION,F25.07.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.07-PROFESSIONAL,Government Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.07-PROFESSIONAL-004,Government Commitment Register,REGISTER / SCHEDULE,F25.07.A04,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Enterprise Grid|Collection View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-001,Enterprise Process Architecture,STRUCTURE / BREAKDOWN,F29.01.A01|F29.01.A02|F29.01.A03,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Enterprise Process [AGG-26-PROCESS],Structure Browser|Enterprise Grid,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-002,Process Ownership / Governance Framework,PLAN / STRATEGY,F29.02.A01|F29.02.A02|F29.02.A03,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Enterprise Process [AGG-26-PROCESS],Object Workspace|Structure Browser|Enterprise Grid,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-003,Process Analysis / Redesign Portfolio,REGISTER / SCHEDULE,F29.03.A01|F29.03.A02|F29.03.A03|F29.04.A01|F29.04.A02|F29.04.A03|F29.04.A04|F29.04.A05|F29.05.A01|F29.05.A02|F29.05.A03|F29.05.A04,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Process Model / Redesign [AGG-26-PROCESS]|Process Analysis / Measure [AGG-26-ANALYSIS],Enterprise Grid|Collection View,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-004,SOP / Controlled Process Documentation Portfolio,REGISTER / SCHEDULE,F29.06.A01|F29.06.A02|F29.06.A03|F29.06.A04|F29.06.A05,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Controlled SOP [AGG-07-INFORMATION],Enterprise Grid|Collection View,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-005,Workflow Automation Portfolio,REGISTER / SCHEDULE,F29.07.A01|F29.07.A02|F29.07.A03|F29.07.A04,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Workflow / Automation [AGG-27-WORKFLOW],Enterprise Grid|Collection View,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F29-FUNCTION-LEAD,Head of Business Process & Continuous Improvement,,"Communications, Information, PPM & Transformation — F29",JP-F29-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F29-FUNCTION-LEAD-006,Process Compliance / Performance Pack,REPORT / SNAPSHOT,F29.09.A01|F29.09.A02|F29.09.A03|F29.09.A04|F29.10.A01|F29.10.A02|F29.10.A03|F29.10.A04,NATIVE,Operate,Process|Process Model|SOP|Workflow|Assessment|KPI,F29,Compliance Assessment [AGG-21-ASSESSMENT]|Process Analysis / Measure [AGG-26-ANALYSIS],Report Builder|Snapshot View,enterprise architecture|process evidence|performance data|controlled procedures|automation requirements,operating model|SOPs|workflow automation|quality/compliance|continuous improvement,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-001,Transformation Strategy / Roadmap,PLAN / STRATEGY,F28.01.A01|F28.01.A02|F28.01.A03,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Transformation Initiative [AGG-26-TRANSFORMATION],Object Workspace|Structure Browser|Enterprise Grid,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-002,Change Impact Portfolio,REGISTER / SCHEDULE,F28.02.A01|F28.02.A02|F28.02.A03|F28.02.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Change Impact Assessment [AGG-26-TRANSFORMATION],Enterprise Grid|Collection View,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-003,Stakeholder / Communications Plan,PLAN / STRATEGY,F28.03.A01|F28.03.A02|F28.03.A03|F28.04.A01|F28.04.A02|F28.04.A03,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Change Stakeholder / Communication [AGG-26-STAKEHOLDER-COHORT],Object Workspace|Structure Browser|Enterprise Grid,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-004,Training / Readiness Portfolio,REGISTER / SCHEDULE,F28.05.A01|F28.05.A02|F28.05.A03|F28.05.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Readiness / Adoption [AGG-26-TRANSFORMATION],Enterprise Grid|Collection View,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-005,Adoption Performance Pack,REPORT / SNAPSHOT,F28.06.A01|F28.06.A02|F28.06.A03|F28.06.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Readiness / Adoption [AGG-26-TRANSFORMATION],Report Builder|Snapshot View,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-006,Organisation Transition Plan,PLAN / STRATEGY,F28.07.A01|F28.07.A02|F28.07.A03|F28.07.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Object Workspace|Structure Browser|Enterprise Grid,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F28-FUNCTION-LEAD,Head of Change & Transformation,,"Communications, Information, PPM & Transformation — F28",JP-F28-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F28-FUNCTION-LEAD-007,Transformation Decision / Action Register,REGISTER / SCHEDULE,F28.01.A01|F28.01.A02|F28.01.A03|F28.02.A01|F28.02.A02|F28.02.A03|F28.02.A04|F28.06.A01|F28.06.A02|F28.06.A03|F28.06.A04|F28.07.A01|F28.07.A02|F28.07.A03|F28.07.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Transformation Initiative [AGG-26-TRANSFORMATION]|Change Impact Assessment [AGG-26-TRANSFORMATION]|Readiness / Adoption [AGG-26-TRANSFORMATION]|Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Enterprise Grid|Collection View,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-001,Corporate Communications / External Affairs Strategy,PLAN / STRATEGY,F25.01.A01|F25.01.A02|F25.01.A03|F25.04.A01|F25.04.A02|F25.04.A03|F25.06.A01|F25.06.A02|F25.06.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS]|External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Object Workspace|Structure Browser|Enterprise Grid,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-002,Internal / Leadership Communications Portfolio,REGISTER / SCHEDULE,F25.02.A01|F25.02.A02|F25.02.A03|F25.02.A04,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS],Enterprise Grid|Collection View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-003,Media / Reputation / Public Affairs Review,REPORT / SNAPSHOT,F25.03.A01|F25.03.A02|F25.03.A03|F25.03.A04|F25.05.A01|F25.05.A02|F25.05.A03|F25.05.A04|F25.06.A01|F25.06.A02|F25.06.A03|F25.07.A01|F25.07.A02|F25.07.A03|F25.07.A04,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Report Builder|Snapshot View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-004,Investor / Annual Reporting Governance Pack,REPORT / SNAPSHOT,F25.08.A01|F25.08.A02|F25.08.A03|F25.09.A01|F25.09.A02|F25.09.A03|F25.09.A04|F25.09.A05,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Investor / Stakeholder Engagement [AGG-25-STAKEHOLDER-PLAN]|Communications Plan / Item [AGG-25-COMMUNICATIONS],Report Builder|Snapshot View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-005,Stakeholder / Community Engagement Plan,PLAN / STRATEGY,F25.10.A01|F25.10.A02|F25.10.A03|F25.10.A04|F25.11.A01|F25.11.A02|F25.11.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Stakeholder Engagement [AGG-25-STAKEHOLDER-ENGAGEMENT],Object Workspace|Structure Browser|Enterprise Grid,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F25-FUNCTION-LEAD,"Head of Communications, Public Affairs & Investor Relations",,"Communications, Information, PPM & Transformation — F25",JP-F25-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F25-FUNCTION-LEAD-006,Communications Approval / Publication Register,REGISTER / SCHEDULE,F25.01.A01|F25.01.A02|F25.01.A03|F25.02.A01|F25.02.A02|F25.02.A03|F25.02.A04|F25.03.A01|F25.03.A02|F25.03.A03|F25.03.A04|F25.09.A01|F25.09.A02|F25.09.A03|F25.09.A04|F25.09.A05,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS]|External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Enterprise Grid|Collection View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-001,Knowledge / Information Governance Strategy,PLAN / STRATEGY,F26.01.A01|F26.01.A02|F26.01.A03|F26.05.A01|F26.05.A02|F26.05.A03|F26.05.A04|F26.05.A05|F26.05.A06|F26.06.A01|F26.06.A02|F26.06.A03|F26.06.A04|F26.06.A05,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE]|Information Container [AGG-07-INFORMATION]|Record Series / File [AGG-25-RECORDS],Object Workspace|Structure Browser|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-002,Knowledge Capture / Sharing Portfolio,REGISTER / SCHEDULE,F26.02.A01|F26.02.A02|F26.02.A03|F26.02.A04|F26.03.A01|F26.03.A02|F26.03.A03|F26.03.A04|F26.04.A01|F26.04.A02|F26.04.A03|F26.04.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Enterprise Grid|Collection View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-003,Document / Controlled Information Portfolio,REGISTER / SCHEDULE,F26.05.A01|F26.05.A02|F26.05.A03|F26.05.A04|F26.05.A05|F26.05.A06|F26.07.A01|F26.07.A02|F26.07.A03|F26.07.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Information Container [AGG-07-INFORMATION],Enterprise Grid|Collection View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-004,Records / Retention / Disposition Governance Pack,REPORT / SNAPSHOT,F26.06.A01|F26.06.A02|F26.06.A03|F26.06.A04|F26.06.A05|F26.08.A01|F26.08.A02|F26.08.A03|F26.08.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Record Series / File [AGG-25-RECORDS],Report Builder|Snapshot View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-005,Enterprise Search Governance Review,REPORT / SNAPSHOT,F26.09.A01|F26.09.A02|F26.09.A03|F26.09.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Report Builder|Snapshot View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F26-FUNCTION-LEAD,"Head of Knowledge, Document & Records Management",,"Communications, Information, PPM & Transformation — F26",JP-F26-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F26-FUNCTION-LEAD-006,Lessons Learned / Improvement Portfolio,REGISTER / SCHEDULE,F26.10.A01|F26.10.A02|F26.10.A03|F26.10.A04|F26.10.A05,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Enterprise Grid|Collection View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-001,Portfolio / Investment Governance Plan,PLAN / STRATEGY,F27.01.A01|F27.01.A02|F27.01.A03|F27.01.A04|F27.01.A05|F27.02.A01|F27.02.A02|F27.02.A03|F27.02.A04,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Object Workspace|Structure Browser|Enterprise Grid,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-002,Programme / Project Delivery Portfolio Review,REPORT / SNAPSHOT,F27.03.A01|F27.03.A02|F27.03.A03|F27.03.A04|F27.04.A01|F27.04.A02|F27.04.A03|F27.04.A04|F27.04.A05|F27.05.A01|F27.05.A02|F27.05.A03|F27.05.A04|F27.06.A01|F27.06.A02|F27.06.A03|F27.06.A04|F27.07.A01|F27.07.A02|F27.07.A03|F27.07.A04|F27.07.A05|F27.08.A01|F27.08.A02|F27.08.A03|F27.08.A04,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO]|Project [AGG-06-PROJECT]|Project Schedule / Plan [AGG-06-SCHEDULE]|Project Execution / Close [AGG-06-PROJECT]|Project Controls [AGG-06-PROJECT-CONTROLS],Report Builder|Snapshot View,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-003,Portfolio Investment Decision Register,REGISTER / SCHEDULE,F27.02.A01|F27.02.A02|F27.02.A03|F27.02.A04,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Enterprise Grid|Collection View,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-004,PMO Standards / Assurance Framework,PLAN / STRATEGY,F27.09.A01|F27.09.A02|F27.09.A03|F27.09.A04|F27.09.A05,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,PMO / Portfolio Governance [AGG-06-PORTFOLIO],Object Workspace|Structure Browser|Enterprise Grid,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
