job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F08.02-PROFESSIONAL,Customer Enquiry Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.02-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.02-PROFESSIONAL-002,Customer Enquiry Response,CONTROLLED INFORMATION,F08.02.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.02-PROFESSIONAL,Customer Enquiry Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.02-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.02-PROFESSIONAL-003,Enquiry Resolution / Closure Record,HANDOVER / CLOSEOUT PACKAGE,F08.02.A05|F08.02.A06,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Package Workspace|Completeness Checklist,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F08.10-PROFESSIONAL,Customer Feedback Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.10-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.10-PROFESSIONAL-001,Customer Feedback Survey,CONTROLLED INFORMATION,F08.10.A01,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.10-PROFESSIONAL,Customer Feedback Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.10-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.10-PROFESSIONAL-002,NPS / CSAT Snapshot,REPORT / SNAPSHOT,F08.10.A02,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08.10-PROFESSIONAL,Customer Feedback Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.10-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.10-PROFESSIONAL-003,Customer Feedback Analysis,REPORT / SNAPSHOT,F08.10.A03,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08.10-PROFESSIONAL,Customer Feedback Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.10-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.10-PROFESSIONAL-004,Customer Improvement Action Register,REGISTER / SCHEDULE,F08.10.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Enterprise Grid|Collection View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F08.11-PROFESSIONAL,Customer Knowledge Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.11-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.11-PROFESSIONAL-001,Customer FAQ,CONTROLLED INFORMATION,F08.11.A01,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Knowledge Article [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.11-PROFESSIONAL,Customer Knowledge Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.11-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.11-PROFESSIONAL-002,Customer Knowledge Article,CONTROLLED INFORMATION,F08.11.A02,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Knowledge Article [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.11-PROFESSIONAL,Customer Knowledge Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.11-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.11-PROFESSIONAL-003,Customer Support Script,CONTROLLED INFORMATION,F08.11.A03,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Knowledge Article [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.11-PROFESSIONAL,Customer Knowledge Manager,,"Commercial, Customer & Supply Chain — F08",JP-F08.11-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.11-PROFESSIONAL-004,Troubleshooting Guide,CONTROLLED INFORMATION,F08.11.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Knowledge Article [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.01-PROFESSIONAL,Customer Onboarding Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.01-PROFESSIONAL-001,Customer Verification Record,CASE / ASSESSMENT,F08.01.A01,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING],Case Workspace|Assessment Form|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F08.01-PROFESSIONAL,Customer Onboarding Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.01-PROFESSIONAL-002,Customer Account Setup,EXECUTION RECORD,F08.01.A02,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING],Execution Record|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F08.01-PROFESSIONAL,Customer Onboarding Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.01-PROFESSIONAL-003,Customer Preference Profile,CONTROLLED INFORMATION,F08.01.A03,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING],Controlled Document Editor|Object Workspace,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F08.01-PROFESSIONAL,Customer Onboarding Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.01-PROFESSIONAL-004,Customer Training / Enablement Record,EXECUTION RECORD,F08.01.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING],Execution Record|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F08.01-PROFESSIONAL,Customer Onboarding Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.01-PROFESSIONAL-005,Service Activation Record,EXECUTION RECORD,F08.01.A05,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING],Execution Record|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F08.09-PROFESSIONAL,Customer Retention Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.09-PROFESSIONAL-001,Customer Churn Risk Assessment,CASE / ASSESSMENT,F08.09.A01,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Case Workspace|Assessment Form|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F08.09-PROFESSIONAL,Customer Retention Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.09-PROFESSIONAL-002,Retention Offer,TRANSACTION / COMMITMENT,F08.09.A02,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Transaction Workspace|Approval Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F08.09-PROFESSIONAL,Customer Retention Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.09-PROFESSIONAL-003,Retention Engagement Record,EXECUTION RECORD,F08.09.A03,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Execution Record|Evidence Panel,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F08.09-PROFESSIONAL,Customer Retention Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.09-PROFESSIONAL-004,Retention Outcome Review,REPORT / SNAPSHOT,F08.09.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08.08-PROFESSIONAL,Customer Success Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.08-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.08-PROFESSIONAL-001,Customer Adoption / Health Snapshot,REPORT / SNAPSHOT,F08.08.A01,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08.08-PROFESSIONAL,Customer Success Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.08-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.08-PROFESSIONAL-002,Customer Success Review,REPORT / SNAPSHOT,F08.08.A02,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08.08-PROFESSIONAL,Customer Success Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.08-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.08-PROFESSIONAL-003,Customer Success Risk / Action Plan,PLAN / STRATEGY,F08.08.A03,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Object Workspace|Structure Browser|Enterprise Grid,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F08.08-PROFESSIONAL,Customer Success Specialist,,"Commercial, Customer & Supply Chain — F08",JP-F08.08-PROFESSIONAL,reconciled-employment-profile,WP-W6-F08.08-PROFESSIONAL-004,Customer Value Realisation Review,REPORT / SNAPSHOT,F08.08.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F10.01-PROFESSIONAL,Demand Planner,,"Commercial, Customer & Supply Chain — F10",JP-F10.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.01-PROFESSIONAL-001,Demand Signal Dataset,REGISTER / SCHEDULE,F10.01.A01,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Demand / Supply Plan [AGG-10-PLANNING],Enterprise Grid|Collection View,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F10.01-PROFESSIONAL,Demand Planner,,"Commercial, Customer & Supply Chain — F10",JP-F10.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.01-PROFESSIONAL-002,Demand Forecast,CALCULATION / MODEL,F10.01.A02,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Demand / Supply Plan [AGG-10-PLANNING],Calculation Workbench|Enterprise Grid,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F10.01-PROFESSIONAL,Demand Planner,,"Commercial, Customer & Supply Chain — F10",JP-F10.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.01-PROFESSIONAL-003,Demand Assumption Review,CASE / ASSESSMENT,F10.01.A03,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Demand / Supply Plan [AGG-10-PLANNING],Case Workspace|Assessment Form|Evidence Panel,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F10.01-PROFESSIONAL,Demand Planner,,"Commercial, Customer & Supply Chain — F10",JP-F10.01-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.01-PROFESSIONAL-004,Approved Demand Forecast,DECISION / APPROVAL,F10.01.A04,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Demand / Supply Plan [AGG-10-PLANNING],Decision Workspace|Approval Panel,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F10.09-PROFESSIONAL,Distribution Manager,,"Commercial, Customer & Supply Chain — F10",JP-F10.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.09-PROFESSIONAL-001,Distribution Order Allocation,REGISTER / SCHEDULE,F10.09.A01,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Shipment / Logistics [AGG-10-LOGISTICS],Enterprise Grid|Collection View,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F10.09-PROFESSIONAL,Distribution Manager,,"Commercial, Customer & Supply Chain — F10",JP-F10.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.09-PROFESSIONAL-002,Dispatch Schedule,REGISTER / SCHEDULE,F10.09.A02,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Shipment / Logistics [AGG-10-LOGISTICS],Enterprise Grid|Collection View,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F10.09-PROFESSIONAL,Distribution Manager,,"Commercial, Customer & Supply Chain — F10",JP-F10.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.09-PROFESSIONAL-003,Delivery Record,EXECUTION RECORD,F10.09.A03,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Shipment / Logistics [AGG-10-LOGISTICS],Execution Record|Evidence Panel,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F10.09-PROFESSIONAL,Distribution Manager,,"Commercial, Customer & Supply Chain — F10",JP-F10.09-PROFESSIONAL,reconciled-employment-profile,WP-W6-F10.09-PROFESSIONAL-004,Proof of Delivery / Receipt,CERTIFICATE / FORMAL ATTESTATION,F10.09.A04,NATIVE,Operate,Planning Cycle|Material|Inventory|Warehouse|Shipment|Trade Lane,F10,Shipment / Logistics [AGG-10-LOGISTICS],Attestation Workspace|Evidence Panel,demand forecast|orders|inventory/stock data|supplier commitments|capacity/logistics constraints,production/procurement|warehouse/distribution|customer delivery|finance/inventory valuation,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-001,Customer Experience Strategy,PLAN / STRATEGY,F08.01.A01|F08.01.A02|F08.01.A03|F08.01.A04|F08.01.A05|F08.08.A01|F08.08.A02|F08.08.A03|F08.08.A04|F08.09.A01|F08.09.A02|F08.09.A03|F08.09.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Onboarding [AGG-03-CUSTOMER-ONBOARDING]|Customer Case [AGG-03-CUSTOMER-CASE],Object Workspace|Structure Browser|Enterprise Grid,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-002,Customer Case / Complaint Portfolio Review,REPORT / SNAPSHOT,F08.02.A01|F08.02.A02|F08.02.A03|F08.02.A04|F08.02.A05|F08.02.A06|F08.03.A01|F08.03.A02|F08.03.A03|F08.03.A04|F08.03.A05|F08.03.A06|F08.04.A01|F08.04.A02|F08.04.A03|F08.04.A04|F08.04.A05,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-003,Support / Returns / Warranty Performance Review,REPORT / SNAPSHOT,F08.05.A01|F08.05.A02|F08.05.A03|F08.05.A04|F08.05.A05|F08.06.A01|F08.06.A02|F08.06.A03|F08.06.A04|F08.06.A05|F08.07.A01|F08.07.A02|F08.07.A03|F08.07.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Service Case [AGG-17-SERVICE]|Return / Refund Case [AGG-03-CUSTOMER-CASE]|Warranty Claim [AGG-17-WARRANTY-CLAIM],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-004,Customer Success & Retention Portfolio,REGISTER / SCHEDULE,F08.08.A01|F08.08.A02|F08.08.A03|F08.08.A04|F08.09.A01|F08.09.A02|F08.09.A03|F08.09.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE],Enterprise Grid|Collection View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-005,Customer Feedback & Knowledge Improvement Plan,PLAN / STRATEGY,F08.10.A01|F08.10.A02|F08.10.A03|F08.10.A04|F08.11.A01|F08.11.A02|F08.11.A03|F08.11.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE]|Knowledge Article [AGG-25-KNOWLEDGE],Object Workspace|Structure Browser|Enterprise Grid,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-006,SLA Performance Pack,REPORT / SNAPSHOT,F08.12.A01|F08.12.A02|F08.12.A03|F08.12.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Service Entitlement / SLA [AGG-17-SERVICE-LEVEL],Report Builder|Snapshot View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F08-FUNCTION-LEAD,Head of Customer Experience & Success,,"Commercial, Customer & Supply Chain — F08",JP-F08-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F08-FUNCTION-LEAD-007,Customer Experience Decision / Action Register,REGISTER / SCHEDULE,F08.02.A01|F08.02.A02|F08.02.A03|F08.02.A04|F08.02.A05|F08.02.A06|F08.04.A01|F08.04.A02|F08.04.A03|F08.04.A04|F08.04.A05|F08.08.A01|F08.08.A02|F08.08.A03|F08.08.A04|F08.10.A01|F08.10.A02|F08.10.A03|F08.10.A04|F08.12.A01|F08.12.A02|F08.12.A03|F08.12.A04,NATIVE,Operate,Customer|Case|Service|Warranty|SLA,F08,Customer Case [AGG-03-CUSTOMER-CASE]|Service Entitlement / SLA [AGG-17-SERVICE-LEVEL],Enterprise Grid|Collection View,customer/account/service entitlement|orders/deliveries|product/service knowledge|SLA/warranty terms,service delivery|product improvement|finance credits|customer success/renewal,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F09-FUNCTION-LEAD,Head of Procurement & Supplier Management,,"Commercial, Customer & Supply Chain — F09",JP-F09-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F09-FUNCTION-LEAD-001,Procurement Strategy,PLAN / STRATEGY,F09.01.A01|F09.01.A02|F09.01.A03|F09.01.A04,NATIVE,Operate,Supplier|Category|Sourcing Event|Contract|Requisition|Purchase Order,F09,Procurement Strategy / Package [AGG-09-PROCUREMENT-PACKAGE],Object Workspace|Structure Browser|Enterprise Grid,demand/requisition|category/spend data|supplier master|technical/commercial requirements|authority policy,purchase commitments|supplier onboarding|finance/AP|warehouse/logistics|supplier performance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F09-FUNCTION-LEAD,Head of Procurement & Supplier Management,,"Commercial, Customer & Supply Chain — F09",JP-F09-FUNCTION-LEAD,reconciled-function-lead,WP-W6-F09-FUNCTION-LEAD-002,Category & Sourcing Portfolio,REGISTER / SCHEDULE,F09.02.A01|F09.02.A02|F09.02.A03|F09.02.A04|F09.03.A01|F09.03.A02|F09.03.A03|F09.03.A04|F09.04.A01|F09.04.A02|F09.04.A03|F09.04.A04|F09.05.A01|F09.05.A02|F09.05.A03|F09.05.A04|F09.05.A05,NATIVE,Operate,Supplier|Category|Sourcing Event|Contract|Requisition|Purchase Order,F09,Procurement Strategy / Package [AGG-09-PROCUREMENT-PACKAGE]|Supplier Relationship [AGG-01-PARTY-RELATIONSHIP]|Sourcing Event [AGG-09-SOURCING],Enterprise Grid|Collection View,demand/requisition|category/spend data|supplier master|technical/commercial requirements|authority policy,purchase commitments|supplier onboarding|finance/AP|warehouse/logistics|supplier performance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
