job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F24.05-PROFESSIONAL,Crisis Manager,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.05-PROFESSIONAL-003,Crisis Response Action Log,EXECUTION RECORD,F24.05.A04,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Crisis / Emergency Response [AGG-23-CRISIS],Execution Record|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F21.05-PROFESSIONAL,Data Rights Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.05-PROFESSIONAL-001,Data Subject Rights Request Case,CASE / ASSESSMENT,F21.05.A01,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Case Workspace|Assessment Form|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F21.05-PROFESSIONAL,Data Rights Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.05-PROFESSIONAL-002,Identity Verification Evidence,CASE / ASSESSMENT,F21.05.A02,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Case Workspace|Assessment Form|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F21.05-PROFESSIONAL,Data Rights Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.05-PROFESSIONAL-003,Rights Search / Collection Record,EXECUTION RECORD,F21.05.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Execution Record|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F21.05-PROFESSIONAL,Data Rights Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.05-PROFESSIONAL-004,Exemption / Redaction Review,CASE / ASSESSMENT,F21.05.A04,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Case Workspace|Assessment Form|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F21.05-PROFESSIONAL,Data Rights Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.05-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.05-PROFESSIONAL-005,Rights Response / Disclosure Pack,HANDOVER / CLOSEOUT PACKAGE,F21.05.A05,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Package Workspace|Completeness Checklist,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F24.08-PROFESSIONAL,Disaster Recovery Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.08-PROFESSIONAL-001,Disaster Recovery Activation Record,EXECUTION RECORD,F24.08.A01,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Continuity / Recovery [AGG-23-CONTINUITY],Execution Record|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F24.08-PROFESSIONAL,Disaster Recovery Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.08-PROFESSIONAL-002,System / Site Restoration Record,EXECUTION RECORD,F24.08.A02,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Continuity / Recovery [AGG-23-CONTINUITY],Execution Record|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F24.08-PROFESSIONAL,Disaster Recovery Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.08-PROFESSIONAL-003,Recovered Service Validation,INSPECTION / TEST,F24.08.A03,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Continuity / Recovery [AGG-23-CONTINUITY],Test / Inspection Workbench|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F19.11-PROFESSIONAL,eDiscovery Specialist,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.11-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.11-PROFESSIONAL-001,Legal Hold Notice,DECISION / APPROVAL,F19.11.A01,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Hold / eDiscovery [AGG-28-RETENTION],Decision Workspace|Approval Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F19.11-PROFESSIONAL,eDiscovery Specialist,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.11-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.11-PROFESSIONAL-002,Preservation / Custodian Register,REGISTER / SCHEDULE,F19.11.A02,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Hold / eDiscovery [AGG-28-RETENTION],Enterprise Grid|Collection View,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F19.11-PROFESSIONAL,eDiscovery Specialist,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.11-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.11-PROFESSIONAL-003,eDiscovery Search / Collection Record,EXECUTION RECORD,F19.11.A03|F19.11.A04,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Hold / eDiscovery [AGG-28-RETENTION],Execution Record|Evidence Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F19.11-PROFESSIONAL,eDiscovery Specialist,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.11-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.11-PROFESSIONAL-004,Disclosure / Production Pack,HANDOVER / CLOSEOUT PACKAGE,F19.11.A05,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Hold / eDiscovery [AGG-28-RETENTION],Package Workspace|Completeness Checklist,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F24.06-PROFESSIONAL,Emergency Response Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.06-PROFESSIONAL-001,Emergency Alarm / Activation Record,EXECUTION RECORD,F24.06.A01,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Crisis / Emergency Response [AGG-23-CRISIS],Execution Record|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F24.06-PROFESSIONAL,Emergency Response Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.06-PROFESSIONAL-002,Evacuation Record,EXECUTION RECORD,F24.06.A02,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Crisis / Emergency Response [AGG-23-CRISIS],Execution Record|Evidence Panel,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F24.06-PROFESSIONAL,Emergency Response Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.06-PROFESSIONAL-003,People Accountability / Muster Record,REGISTER / SCHEDULE,F24.06.A03,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Crisis / Emergency Response [AGG-23-CRISIS],Enterprise Grid|Collection View,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F24.06-PROFESSIONAL,Emergency Response Coordinator,,"Legal, Risk, Assets, HSE & Resilience — F24",JP-F24.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F24.06-PROFESSIONAL-004,Emergency Services Contact / Handoff Record,HANDOVER / CLOSEOUT PACKAGE,F24.06.A04,NATIVE,Operate,Continuity Plan|BIA|Crisis|Emergency|Recovery|Physical Security|Visitor|Travel,F24,Crisis / Emergency Response [AGG-23-CRISIS],Package Workspace|Completeness Checklist,critical services/dependencies|site/people context|incident/crisis signals|recovery capabilities|security/travel data,business recovery|emergency services|IT DR|communications|security investigations,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F19.09-PROFESSIONAL,Employment Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.09-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.09-PROFESSIONAL-001,Employment Contract Legal Review,CASE / ASSESSMENT,F19.09.A01,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Matter [AGG-22-LEGAL],Case Workspace|Assessment Form|Evidence Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F19.09-PROFESSIONAL,Employment Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.09-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.09-PROFESSIONAL-002,Employment Dispute Legal Matter,CASE / ASSESSMENT,F19.09.A02,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Matter [AGG-22-LEGAL],Case Workspace|Assessment Form|Evidence Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F19.09-PROFESSIONAL,Employment Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.09-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.09-PROFESSIONAL-003,Restructuring Legal Advice,CONTROLLED INFORMATION,F19.09.A03,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Matter [AGG-22-LEGAL],Controlled Document Editor|Object Workspace,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F19.09-PROFESSIONAL,Employment Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.09-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.09-PROFESSIONAL-004,Employee Matter Legal Advice,CONTROLLED INFORMATION,F19.09.A04,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Matter [AGG-22-LEGAL],Controlled Document Editor|Object Workspace,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F23.10-PROFESSIONAL,Energy Manager,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.10-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.10-PROFESSIONAL-001,Energy Consumption Baseline / Dashboard,REPORT / SNAPSHOT,F23.10.A01,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Report Builder|Snapshot View,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F23.10-PROFESSIONAL,Energy Manager,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.10-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.10-PROFESSIONAL-002,Energy Efficiency Opportunity Assessment,CASE / ASSESSMENT,F23.10.A02,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Case Workspace|Assessment Form|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F23.10-PROFESSIONAL,Energy Manager,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.10-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.10-PROFESSIONAL-003,Energy Improvement Action,CHANGE,F23.10.A03,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Change Workspace|Impact Assessment,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F23.10-PROFESSIONAL,Energy Manager,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.10-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.10-PROFESSIONAL-004,Energy Savings Verification,INSPECTION / TEST,F23.10.A04,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Test / Inspection Workbench|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F20.01-PROFESSIONAL,Enterprise Risk Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.01-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.01-PROFESSIONAL-001,Enterprise Risk Taxonomy,STRUCTURE / BREAKDOWN,F20.01.A01,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK],Structure Browser|Enterprise Grid,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F20.01-PROFESSIONAL,Enterprise Risk Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.01-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.01-PROFESSIONAL-002,Risk Appetite / Tolerance Statement,CONTROLLED INFORMATION,F20.01.A02,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK],Controlled Document Editor|Object Workspace,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F20.01-PROFESSIONAL,Enterprise Risk Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.01-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.01-PROFESSIONAL-003,Risk Methodology,CONTROLLED INFORMATION,F20.01.A03,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK],Controlled Document Editor|Object Workspace,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F20.01-PROFESSIONAL,Enterprise Risk Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.01-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.01-PROFESSIONAL-004,Risk Governance Framework,PLAN / STRATEGY,F20.01.A04,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK],Object Workspace|Structure Browser|Enterprise Grid,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F23.14-PROFESSIONAL,Environmental Compliance Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.14-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.14-PROFESSIONAL-001,Environmental Permit / Obligation Register,REGISTER / SCHEDULE,F23.14.A01,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Environmental Compliance [AGG-21-COMPLIANCE-REQUIREMENT],Enterprise Grid|Collection View,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F23.14-PROFESSIONAL,Environmental Compliance Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.14-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.14-PROFESSIONAL-002,Environmental Sample / Test Record,INSPECTION / TEST,F23.14.A02,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Environmental Compliance [AGG-21-COMPLIANCE-REQUIREMENT],Test / Inspection Workbench|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F23.14-PROFESSIONAL,Environmental Compliance Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.14-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.14-PROFESSIONAL-003,Environmental Return / Regulatory Submission,CERTIFICATE / FORMAL ATTESTATION,F23.14.A03,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Environmental Compliance [AGG-21-COMPLIANCE-REQUIREMENT],Attestation Workspace|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F23.14-PROFESSIONAL,Environmental Compliance Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.14-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.14-PROFESSIONAL-004,Environmental Non-Compliance Corrective Action,CHANGE,F23.14.A04,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Environmental Compliance [AGG-21-COMPLIANCE-REQUIREMENT],Change Workspace|Impact Assessment,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F23.12-PROFESSIONAL,ESG Reporting Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.12-PROFESSIONAL-001,ESG Metric Dataset,REGISTER / SCHEDULE,F23.12.A01,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Enterprise Grid|Collection View,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F23.12-PROFESSIONAL,ESG Reporting Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.12-PROFESSIONAL-002,ESG Data Validation Record,INSPECTION / TEST,F23.12.A02,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Test / Inspection Workbench|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F23.12-PROFESSIONAL,ESG Reporting Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.12-PROFESSIONAL-003,ESG Calculation / Metric Model,CALCULATION / MODEL,F23.12.A03,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Calculation Workbench|Enterprise Grid,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F23.12-PROFESSIONAL,ESG Reporting Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.12-PROFESSIONAL-004,ESG Disclosure / Report,REPORT / SNAPSHOT,F23.12.A04,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Report Builder|Snapshot View,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F23.12-PROFESSIONAL,ESG Reporting Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.12-PROFESSIONAL-005,ESG Assurance Evidence,CERTIFICATE / FORMAL ATTESTATION,F23.12.A05,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,Carbon / Sustainability Performance [AGG-20-CARBON],Attestation Workspace|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F20.15-PROFESSIONAL,Ethics & Conduct Officer,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.15-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.15-PROFESSIONAL-001,Ethics Declaration Register,REGISTER / SCHEDULE,F20.15.A01,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Compliance Requirement / Assessment [AGG-21-REQUIREMENT],Enterprise Grid|Collection View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F20.15-PROFESSIONAL,Ethics & Conduct Officer,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.15-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.15-PROFESSIONAL-002,Conflict of Interest Register / Case,CASE / ASSESSMENT,F20.15.A02,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Compliance Requirement / Assessment [AGG-21-REQUIREMENT],Case Workspace|Assessment Form|Evidence Panel,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F20.15-PROFESSIONAL,Ethics & Conduct Officer,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.15-PROFESSIONAL,reconciled-employment-profile,WP-W9-F20.15-PROFESSIONAL-003,Gifts & Hospitality Register,REGISTER / SCHEDULE,F20.15.A03,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Compliance Requirement / Assessment [AGG-21-REQUIREMENT],Enterprise Grid|Collection View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
