job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F06.02-PROFESSIONAL,Customer Segmentation Specialist,,Enterprise Direction & Growth — F06,JP-F06.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.02-PROFESSIONAL-002,Audience Profiles,CONTROLLED INFORMATION,F06.02.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.02-PROFESSIONAL,Customer Segmentation Specialist,,Enterprise Direction & Growth — F06,JP-F06.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.02-PROFESSIONAL-003,Segment Value Assessment,CASE / ASSESSMENT,F06.02.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Case Workspace|Assessment Form|Evidence Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F06.02-PROFESSIONAL,Customer Segmentation Specialist,,Enterprise Direction & Growth — F06,JP-F06.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.02-PROFESSIONAL-004,Segmentation Release / Change Record,CHANGE,F06.02.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Change Workspace|Impact Assessment,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F02.03-PROFESSIONAL,Delegation of Authority Specialist,,Enterprise Direction & Growth — F02,JP-F02.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.03-PROFESSIONAL-001,Approval Threshold Schedule,REGISTER / SCHEDULE,F02.03.A01,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Delegated Authority [AGG-01-AUTHORITY],Enterprise Grid|Collection View,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F02.03-PROFESSIONAL,Delegation of Authority Specialist,,Enterprise Direction & Growth — F02,JP-F02.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.03-PROFESSIONAL-002,Delegated Authority Matrix,STRUCTURE / BREAKDOWN,F02.03.A02|F02.03.A03,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Delegated Authority [AGG-01-AUTHORITY],Structure Browser|Enterprise Grid,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F02.03-PROFESSIONAL,Delegation of Authority Specialist,,Enterprise Direction & Growth — F02,JP-F02.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.03-PROFESSIONAL-003,Delegated Authority Compliance Review,REPORT / SNAPSHOT,F02.03.A04,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Delegated Authority [AGG-01-AUTHORITY],Report Builder|Snapshot View,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F06.09-PROFESSIONAL,Demand Generation Specialist,,Enterprise Direction & Growth — F06,JP-F06.09-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.09-PROFESSIONAL-001,Lead Capture Record,EXECUTION RECORD,F06.09.A01,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Lead [AGG-03-LEAD],Execution Record|Evidence Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F06.09-PROFESSIONAL,Demand Generation Specialist,,Enterprise Direction & Growth — F06,JP-F06.09-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.09-PROFESSIONAL-002,Lead Profile,CONTROLLED INFORMATION,F06.09.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Lead [AGG-03-LEAD],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.09-PROFESSIONAL,Demand Generation Specialist,,Enterprise Direction & Growth — F06,JP-F06.09-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.09-PROFESSIONAL-003,Lead Score,CALCULATION / MODEL,F06.09.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Lead [AGG-03-LEAD],Calculation Workbench|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F06.09-PROFESSIONAL,Demand Generation Specialist,,Enterprise Direction & Growth — F06,JP-F06.09-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.09-PROFESSIONAL-004,Lead Nurture Journey,PLAN / STRATEGY,F06.09.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Lead [AGG-03-LEAD],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.09-PROFESSIONAL,Demand Generation Specialist,,Enterprise Direction & Growth — F06,JP-F06.09-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.09-PROFESSIONAL-005,Qualified Lead Handoff,HANDOVER / CLOSEOUT PACKAGE,F06.09.A05,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Lead [AGG-03-LEAD],Package Workspace|Completeness Checklist,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F05.06-PROFESSIONAL,Development Specialist,,Enterprise Direction & Growth — F05,JP-F05.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.06-PROFESSIONAL-001,Build / Configuration Baseline,CONTROLLED INFORMATION,F05.06.A01|F05.06.A02,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Definition [AGG-10-CONFIGURATION],Controlled Document Editor|Object Workspace,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F05.06-PROFESSIONAL,Development Specialist,,Enterprise Direction & Growth — F05,JP-F05.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.06-PROFESSIONAL-002,Product / Service Trial Record,INSPECTION / TEST,F05.06.A03,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Definition [AGG-10-CONFIGURATION],Test / Inspection Workbench|Evidence Panel,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Test/inspection basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F05.06-PROFESSIONAL,Development Specialist,,Enterprise Direction & Growth — F05,JP-F05.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.06-PROFESSIONAL-003,Requirements Validation Report,INSPECTION / TEST,F05.06.A04,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Definition [AGG-10-CONFIGURATION],Test / Inspection Workbench|Evidence Panel,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Test/inspection basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-001,Digital Channel Configuration / Content Plan,PLAN / STRATEGY,F06.06.A01,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-002,SEO Plan & Performance Record,PLAN / STRATEGY,F06.06.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-003,Paid Media Plan / Placement Record,TRANSACTION / COMMITMENT,F06.06.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Transaction Workspace|Approval Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-004,Social Media Content Schedule,REGISTER / SCHEDULE,F06.06.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Enterprise Grid|Collection View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-005,Email Campaign / Journey,CONTROLLED INFORMATION,F06.06.A05,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.06-PROFESSIONAL,Digital Marketing Specialist,,Enterprise Direction & Growth — F06,JP-F06.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.06-PROFESSIONAL-006,Marketing Automation Workflow,STRUCTURE / BREAKDOWN,F06.06.A06,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F04.06-PROFESSIONAL,Divestiture Specialist,,Enterprise Direction & Growth — F04,JP-F04.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.06-PROFESSIONAL-001,Separation Perimeter,STRUCTURE / BREAKDOWN,F04.06.A01,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Investment / Transaction Business Case [AGG-04-BUSINESS-CASE],Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F04.06-PROFESSIONAL,Divestiture Specialist,,Enterprise Direction & Growth — F04,JP-F04.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.06-PROFESSIONAL-002,Carve-out Plan,PLAN / STRATEGY,F04.06.A02,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Investment / Transaction Business Case [AGG-04-BUSINESS-CASE],Object Workspace|Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F04.06-PROFESSIONAL,Divestiture Specialist,,Enterprise Direction & Growth — F04,JP-F04.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.06-PROFESSIONAL-003,Asset Transfer Schedule,REGISTER / SCHEDULE,F04.06.A03,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Investment / Transaction Business Case [AGG-04-BUSINESS-CASE],Enterprise Grid|Collection View,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F04.06-PROFESSIONAL,Divestiture Specialist,,Enterprise Direction & Growth — F04,JP-F04.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.06-PROFESSIONAL-004,Systems Separation Plan,PLAN / STRATEGY,F04.06.A04,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Investment / Transaction Business Case [AGG-04-BUSINESS-CASE],Object Workspace|Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F04.06-PROFESSIONAL,Divestiture Specialist,,Enterprise Direction & Growth — F04,JP-F04.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.06-PROFESSIONAL-005,Disposal Completion Pack,HANDOVER / CLOSEOUT PACKAGE,F04.06.A05,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Investment / Transaction Business Case [AGG-04-BUSINESS-CASE],Package Workspace|Completeness Checklist,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F04.03-PROFESSIONAL,Due Diligence Specialist,,Enterprise Direction & Growth — F04,JP-F04.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.03-PROFESSIONAL-001,Due Diligence Scope & Request List,PLAN / STRATEGY,F04.03.A01|F04.03.A02|F04.03.A03|F04.03.A04|F04.03.A05|F04.03.A06|F04.03.A07,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Due Diligence Matter [AGG-22-LEGAL],Object Workspace|Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F04.03-PROFESSIONAL,Due Diligence Specialist,,Enterprise Direction & Growth — F04,JP-F04.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.03-PROFESSIONAL-002,Due Diligence Findings Register,REGISTER / SCHEDULE,F04.03.A01|F04.03.A02|F04.03.A03|F04.03.A04|F04.03.A05|F04.03.A06|F04.03.A07,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Due Diligence Matter [AGG-22-LEGAL],Enterprise Grid|Collection View,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F04.03-PROFESSIONAL,Due Diligence Specialist,,Enterprise Direction & Growth — F04,JP-F04.03-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.03-PROFESSIONAL-003,Due Diligence Report / Risk Assessment,CASE / ASSESSMENT,F04.03.A01|F04.03.A02|F04.03.A03|F04.03.A04|F04.03.A05|F04.03.A06|F04.03.A07,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Due Diligence Matter [AGG-22-LEGAL],Case Workspace|Assessment Form|Evidence Panel,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F02.07-PROFESSIONAL,Ethics Governance Specialist,,Enterprise Direction & Growth — F02,JP-F02.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.07-PROFESSIONAL-001,Code of Conduct,CONTROLLED INFORMATION,F02.07.A01,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Integrity / Ethics Case [AGG-21-CASE],Controlled Document Editor|Object Workspace,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F02.07-PROFESSIONAL,Ethics Governance Specialist,,Enterprise Direction & Growth — F02,JP-F02.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.07-PROFESSIONAL-002,Ethics Declaration Register,REGISTER / SCHEDULE,F02.07.A02,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Integrity / Ethics Case [AGG-21-CASE],Enterprise Grid|Collection View,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F02.07-PROFESSIONAL,Ethics Governance Specialist,,Enterprise Direction & Growth — F02,JP-F02.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.07-PROFESSIONAL-003,Ethics Monitoring Report,REPORT / SNAPSHOT,F02.07.A03,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Integrity / Ethics Case [AGG-21-CASE],Report Builder|Snapshot View,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F02.07-PROFESSIONAL,Ethics Governance Specialist,,Enterprise Direction & Growth — F02,JP-F02.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.07-PROFESSIONAL-004,Ethics Investigation Case,CASE / ASSESSMENT,F02.07.A04,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Integrity / Ethics Case [AGG-21-CASE],Case Workspace|Assessment Form|Evidence Panel,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F06.08-PROFESSIONAL,Events Specialist,,Enterprise Direction & Growth — F06,JP-F06.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.08-PROFESSIONAL-001,Event Plan,PLAN / STRATEGY,F06.08.A01,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.08-PROFESSIONAL,Events Specialist,,Enterprise Direction & Growth — F06,JP-F06.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.08-PROFESSIONAL-002,Event Registration Register,REGISTER / SCHEDULE,F06.08.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Enterprise Grid|Collection View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F06.08-PROFESSIONAL,Events Specialist,,Enterprise Direction & Growth — F06,JP-F06.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.08-PROFESSIONAL-003,Event Supplier / Logistics Plan,PLAN / STRATEGY,F06.08.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.08-PROFESSIONAL,Events Specialist,,Enterprise Direction & Growth — F06,JP-F06.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.08-PROFESSIONAL-004,Event Delivery Record,EXECUTION RECORD,F06.08.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Execution Record|Evidence Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F06.08-PROFESSIONAL,Events Specialist,,Enterprise Direction & Growth — F06,JP-F06.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.08-PROFESSIONAL-005,Event Outcome Report,REPORT / SNAPSHOT,F06.08.A05,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Report Builder|Snapshot View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F02.04-PROFESSIONAL,Executive Governance Manager,,Enterprise Direction & Growth — F02,JP-F02.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.04-PROFESSIONAL-001,Executive Review Pack,REPORT / SNAPSHOT,F02.04.A01,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Executive Governance / Decision [AGG-02-GOVERNANCE-MEETING],Report Builder|Snapshot View,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F02.04-PROFESSIONAL,Executive Governance Manager,,Enterprise Direction & Growth — F02,JP-F02.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.04-PROFESSIONAL-002,Enterprise Decision Record,DECISION / APPROVAL,F02.04.A02,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Executive Governance / Decision [AGG-02-GOVERNANCE-MEETING],Decision Workspace|Approval Panel,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F02.04-PROFESSIONAL,Executive Governance Manager,,Enterprise Direction & Growth — F02,JP-F02.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.04-PROFESSIONAL-003,Escalation Resolution Record,DECISION / APPROVAL,F02.04.A03,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Executive Governance / Decision [AGG-02-GOVERNANCE-MEETING],Decision Workspace|Approval Panel,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F02.04-PROFESSIONAL,Executive Governance Manager,,Enterprise Direction & Growth — F02,JP-F02.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.04-PROFESSIONAL-004,Investment Approval Record,DECISION / APPROVAL,F02.04.A04,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Executive Governance / Decision [AGG-02-GOVERNANCE-MEETING],Decision Workspace|Approval Panel,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F02.02-PROFESSIONAL,Governance Framework Specialist,,Enterprise Direction & Growth — F02,JP-F02.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.02-PROFESSIONAL-001,Corporate Governance Framework,PLAN / STRATEGY,F02.02.A01|F02.02.A04,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Governance / Authority Framework [AGG-02-AUTHORITY-FRAMEWORK],Object Workspace|Structure Browser|Enterprise Grid,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F02.02-PROFESSIONAL,Governance Framework Specialist,,Enterprise Direction & Growth — F02,JP-F02.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.02-PROFESSIONAL-002,Decision Rights Model,STRUCTURE / BREAKDOWN,F02.02.A02|F02.02.A03,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Governance / Authority Framework [AGG-02-AUTHORITY-FRAMEWORK],Structure Browser|Enterprise Grid,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F02.02-PROFESSIONAL,Governance Framework Specialist,,Enterprise Direction & Growth — F02,JP-F02.02-PROFESSIONAL,reconciled-employment-profile,WP-W5-F02.02-PROFESSIONAL-003,Governance Structure,STRUCTURE / BREAKDOWN,F02.02.A04,NATIVE,Operate,Enterprise|Governance Body|Meeting|Policy,F02,Governance / Authority Framework [AGG-02-AUTHORITY-FRAMEWORK],Structure Browser|Enterprise Grid,corporate constitution|governance requirements|legal obligations|authority policy,enterprise decisions|policy execution|delegated authority|assurance/audit,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F05.10-PROFESSIONAL,Innovation Manager,,Enterprise Direction & Growth — F05,JP-F05.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.10-PROFESSIONAL-001,Innovation Pipeline,REGISTER / SCHEDULE,F05.10.A01,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Business Case [AGG-04-BUSINESS-CASE],Enterprise Grid|Collection View,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
