job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,primary_subfunctions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-002,Plan Assessment,NATIVE,Deliver,Application|Information Container,F20|F26,F20.02|F26.05,Compliance Assessment / Review,Viewer Workspace,drawings|specifications|requirements,Decision / comments,Requirement-by-requirement findings,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-003,Consultation / Referral Record,NATIVE,Deliver,Application|Authority|Party,F20|F26,F20.02|F26.05,Consultation / Information Issue,Object Workspace,case|relevant information,Response / condition,Issued request and received response,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-004,Inspection Plan,NATIVE,Deliver,Project|Property|Stage,F13|F20,F13.02|F20.02,Inspection Plan,Enterprise Grid,approved plans|risk|stages,Site inspections,Inspection scope and schedule,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-005,Statutory Inspection Record,NATIVE,Deliver,Property|Site|Location,F13|F20,F13.04|F20.02,Statutory Inspection,Field/Mobile composition,inspection plan|approved information,Finding / notice / acceptance,Competent inspector and evidence,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-006,Compliance Finding / Defect,NATIVE,Deliver,Application|Location|Requirement,F13|F20,F13.05|F20.02,Finding / Defect,Case Workspace,inspection|plan assessment|requirement,Remediation / reinspection,Requirement basis and disposition,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-007,Statutory Notice,NATIVE,Deliver,Application|Property|Party,F19|F20,F19.01|F20.02,Notice / Compliance Action,Focused Form,finding|legal basis|recipient,Remedial action / enforcement,Issue and service evidence,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-008,Compliance Decision,NATIVE,Deliver,Application|Property,F20,F20.02,Decision,Decision Workspace,assessment|inspections|consultations,Approval / refusal / conditions,Authority and rationale,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-009,Completion / Compliance Certificate,ASSISTED,Deliver,Application|Property|Project,F13|F20|F26,F13.08|F20.02,Certificate / Information Container,Assisted Report Generator,decision|inspection|evidence|conditions,Project completion / property record,Signer authority and evidence manifest,candidate-revalidation
JOB-BCO,Building Control Officer,8,"Regulation, Inspection & Compliance",,gap-no-direct-job-profile,WP-BCO-010,Case Record / Regulatory Archive,INGESTED,Deliver,Application|Property,F20|F26,F20.02|F26.06,Record File / Information Container,Import Workbench|Records Workspace,external correspondence|legacy evidence,Retention / future reference,"Classification, retention and provenance",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-001,H&S Management Plan / Framework,NATIVE,Operate,Enterprise|Project|Site,F23,F23.01,H&S Framework / Controlled Information,Object Workspace,policy|legal requirements|organisation context,Risk control / project H&S plan,Approval and issue history,candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-002,Hazard / Risk Assessment,NATIVE,Deliver,Project|Site|Activity,F20|F23,F23.02,Risk Assessment,Enterprise Grid,hazards|activity|people|equipment,Controls / RAMS / permit,"Assessment, reviewer and residual risk",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-003,RAMS / Method Statement Review,NATIVE,Deliver,Project|Work Package|Supplier,F23|F26,F23.02|F26.05,Information Container / Review,Viewer Workspace,method statement|risk assessment|competence,Acceptance / revision,Exact revision and reviewer disposition,candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-004,Safety Inspection,NATIVE,Deliver,Site|Location,F23,F23.03,Inspection,Field/Mobile composition,inspection plan|controls,Finding / action,"Photos, findings and attribution",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-005,Permit-to-work Governance,NATIVE,Deliver,Site|Activity|Location,F23,F23.06,Permit to Work,Field/Mobile composition,risk controls|isolations|competence,Authorised work / closeout,"Issuer, acceptor, conditions and closure",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-006,Incident / Near Miss Record,NATIVE,Deliver,Site|Person|Asset,F23,F23.04,Incident,Field/Mobile composition,event evidence,Investigation / notification,"Time, location, people and evidence",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-007,Incident Investigation / Cause Findings,NATIVE,Deliver,Incident,F23,F23.04,Investigation / Cause Finding,Case Workspace,incident|witness|evidence,CAPA / lessons,"Investigator, analysis and findings",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-008,Corrective / Preventive Action,NATIVE,Operate,Incident|Finding|Site,F13|F23,F13.06|F23.04,CAPA / Decision Action,My Work|Object Workspace,finding|root cause,Verified closure,"Owner, due date and effectiveness evidence",candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-009,Safety Briefing / Toolbox Talk Record,NATIVE,Deliver,Site|Shift|Work Package,F15|F23,F23.01,Briefing / Attendance Evidence,Field/Mobile composition,hazards|method|changes,Authorised work,Attendee acknowledgement and competence context,candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-010,H&S Performance Report,ASSISTED,Operate,Enterprise|Project|Period,F23,F23.01,Controlled Reporting Snapshot,Assisted Report Generator,inspections|incidents|actions|leading indicators,Management review,Period-locked metrics and definitions,candidate-revalidation
JOB-HS,Health & Safety Manager,,"Health, Safety & Risk",JP-F23.01-PROFESSIONAL|JP-F23.02-PROFESSIONAL|JP-F23.03-PROFESSIONAL|JP-F23.04-PROFESSIONAL,candidate-multi-profile-composition,WP-HS-011,Regulatory / Statutory Submission,ASSISTED,Operate,Incident|Legal Entity|Authority,F20|F23|F26,F20.02|F23.04,Regulatory Submission / Information Issue,Assisted Report Generator,incident|investigation|legal requirements,Regulator,Submitted content and transmission evidence,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-001,Quality Management Plan,NATIVE,Operate,Enterprise|Project,F13,F13.01|F13.02,Quality Plan / Controlled Information,Object Workspace,quality objectives|contract requirements|standards,Inspection / assurance,Approved plan and revision,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-002,Inspection & Test Plan,NATIVE,Deliver,Project|Work Package|Item/System,F13,F13.02,Inspection Plan / Verification Points,Enterprise Grid,specification|acceptance criteria|work package,Inspection / test execution,Hold/witness points and approvals,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-003,Quality Audit,NATIVE,Operate,Process|Project|Supplier,F13|F20,F13.03,Audit Engagement / Finding,Case Workspace,audit criteria|evidence,Finding / CAPA,"Scope, evidence and findings",candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-004,Inspection / Test Record,NATIVE,Deliver,Work Package|Asset|Item,F13,F13.04,Inspection / Test,Field/Mobile composition,ITP|criteria|sample,Acceptance / NCR / defect,"Result, inspector and evidence",candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-005,Non-conformance Report,NATIVE,Deliver,Project|Item|Work Package,F13,F13.05,Non-conformance,Case Workspace,inspection|test|observation,Disposition / CAPA,"Containment, classification and disposition",candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-006,Defect / Snag Record,NATIVE,Deliver,Location|Asset|Work Package,F13,F13.05,Defect,Field/Mobile composition,inspection|observation,Remedial work / closure,Before/after evidence,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-007,Corrective / Preventive Action,NATIVE,Operate,NCR|Audit Finding|Defect,F13,F13.06,CAPA,My Work|Object Workspace,root cause|finding,Verified effectiveness,Action owner and effectiveness check,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-008,Supplier Quality Review,NATIVE,Operate,Supplier|Item|Contract,F09|F13,F13.07|F09.10,Supplier Quality Assessment,Enterprise Grid,incoming inspections|NCR|performance,Supplier action / sourcing decision,Period scores and evidence,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-009,Quality Certificate / Release,ASSISTED,Deliver,Item|Asset|Work Package,F13|F26,F13.08,Quality Certificate / Information Container,Assisted Report Generator,inspection|test|approval,Release / handover,Signer authority and exact evidence,candidate-revalidation
JOB-QM,Quality Manager,,Quality Management,JP-F13-FUNCTION-LEAD|JP-F13.02-PROFESSIONAL|JP-F13.03-PROFESSIONAL|JP-F13.04-PROFESSIONAL,candidate-multi-profile-composition,WP-QM-010,Quality Performance Report,ASSISTED,Operate,Enterprise|Project|Period,F13,F13.10,Controlled Reporting Snapshot,Assisted Report Generator,defects|NCR|audits|CAPA|cost of quality,Management review,Period-locked metrics and trends,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-001,Environmental Management Plan,NATIVE,Operate,Enterprise|Project|Site,F23,F23.07,Environmental Management Plan / Information Container,Object Workspace,policy|consents|aspects|project scope,Controls / monitoring,Approved plan and revision,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-002,Aspect / Impact Register,NATIVE,Operate,Enterprise|Project|Activity,F23,F23.07,Environmental Aspect / Impact,Enterprise Grid,activities|materials|locations,Controls / objectives,Assessment basis and significance,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-003,Environmental Permit / Consent Register,NATIVE,Operate,Site|Project|Authority,F20|F23,F23.14,Compliance Requirement / Permit Evidence,Enterprise Grid,regulatory requirements|consents,Monitoring / returns,"Effectivity, conditions and owner",candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-004,Environmental Inspection,NATIVE,Deliver,Site|Location,F23,F23.07,Inspection,Field/Mobile composition,EMP|permit conditions|controls,Finding / action,Observations and evidence,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-005,Environmental Monitoring / Sample Result,NATIVE,Deliver,Site|Monitoring Point|Period,F23,F23.14,Observation / Test Evidence,Field/Mobile composition|Import Workbench,monitoring plan|instrument/lab data,Compliance assessment,"Sample, method, location and provenance",candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-006,Waste Consignment / Transfer Record,NATIVE,Deliver,Site|Waste Type|Carrier,F10|F23,F23.08,Waste Consignment,Field/Mobile composition,waste classification|quantity|parties,Compliance / cost / sustainability,Immutable regulated transfer evidence,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-007,Pollution / Environmental Incident,NATIVE,Deliver,Site|Location,F23,F23.04|F23.07,Incident,Field/Mobile composition,event|photos|monitoring,Investigation / regulator / CAPA,Time/location/cause evidence,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-008,Environmental Corrective Action,NATIVE,Operate,Finding|Incident|Requirement,F13|F23,F13.06|F23.14,CAPA / Decision Action,My Work|Object Workspace,finding|cause|requirement,Verified closure,Action and effectiveness evidence,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-009,Environmental Compliance Return,ASSISTED,Operate,Legal Entity|Site|Authority|Period,F20|F23|F26,F23.14,Regulatory Submission,Assisted Report Generator,monitoring|waste|permit evidence,Regulator,Submitted values and source evidence,candidate-revalidation
JOB-ENV,Environmental Manager,,"Health, Safety, Environment & Sustainability",JP-F23.07-PROFESSIONAL|JP-F23.14-PROFESSIONAL,candidate-multi-profile-composition,WP-ENV-010,Environmental Performance Report,ASSISTED,Operate,Enterprise|Project|Period,F23,F23.07,Controlled Reporting Snapshot,Assisted Report Generator,aspects|incidents|waste|energy|compliance,Management review,Period-locked metrics and definitions,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-001,Asset Strategy,NATIVE,Operate,Estate|Portfolio|Asset Class,F22,F22.01,Asset Strategy,Object Workspace,business strategy|service needs|asset portfolio,Lifecycle / investment plans,Approved strategy and assumptions,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-002,Asset Register / Information Standard,NATIVE,Enterprise Data,Estate|System|Asset,F22,F22.06,Asset / System / Asset Information Requirement,Enterprise Grid|Structure Browser,handover|survey|acquisition,Operations / finance / maintenance,"Identity, classification and stewardship",candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-003,Asset Criticality / Risk Assessment,NATIVE,Operate,Asset|System,F20|F22,F22.01|F22.09,Risk Assessment / Criticality Evidence,Enterprise Grid,service consequence|failure|safety|cost,Maintenance / replacement priority,Assessment method and reviewer,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-004,Condition Assessment,NATIVE,Operate,Asset|System|Property,F22,F22.09,Condition Assessment,Field/Mobile composition,inspection|sensor|maintenance history,Maintenance / replacement,"Observation, method and date",candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-005,Lifecycle / Replacement Plan,NATIVE,Operate,Asset|System|Period,F14|F22,F22.01|F22.14,Lifecycle Replacement Plan,Enterprise Grid|Calculation Workbench,condition|criticality|remaining life|cost,Capex / project pipeline,Assumptions and prioritisation,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-006,Capital Investment Business Case Input,NATIVE,Operate,Asset|Portfolio|Project,F14|F22|F27,F22.02|F14.22,Capital Request / Business Case references,Calculation Workbench,lifecycle plan|risk|cost|benefit,Investment decision,Source asset needs and benefits,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-007,Asset Acquisition / Commissioning Acceptance,NATIVE,Operate,Asset|Project|Contract,F22,F22.03|F22.05,Asset / Handover Acceptance,Object Workspace,procurement|commissioning|handover evidence,Operational asset,Acceptance and warranty provenance,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-008,Maintenance Strategy,NATIVE,Operate,Asset Class|System,F22,F22.07|F22.09,Maintenance Strategy,Object Workspace,criticality|failure modes|manufacturer data,Maintenance Plan,Approved tactics and intervals,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-009,Asset Performance / Reliability Position,ASSISTED,Operate,Asset|System|Period,F22,F22.09,Asset Health / Reliability Snapshot,Calculation Workbench|Assisted Report Generator,failures|condition|work orders|availability,Maintenance / investment decisions,Period-locked measures and method,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-010,Asset Disposal Decision,NATIVE,Operate,Asset|Legal Entity,F14|F22,F22.14|F14.10,Asset Disposal / Decision,Decision Workspace,condition|value|risk|replacement|accounting,Disposal / finance,Authority and disposal basis,candidate-revalidation
JOB-AM,Asset Manager,,"Property, Facilities & Physical Assets",JP-F22.01-PROFESSIONAL|JP-F22.06-PROFESSIONAL|JP-F22.14-PROFESSIONAL,candidate-multi-profile-composition,WP-AM-011,Asset Portfolio Report,ASSISTED,Operate,Estate|Portfolio|Period,F22,F22.01,Controlled Reporting Snapshot,Assisted Report Generator,asset register|condition|risk|cost|work|investment,Executive review,Period-locked portfolio position,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-001,Maintenance Plan,NATIVE,Operate,Asset|System,F22,F22.07,Maintenance Plan,Structure Browser,maintenance strategy|asset hierarchy|requirements,Maintenance schedule,Approved plan and effectivity,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-002,Maintenance Task Template,NATIVE,Operate,Asset Class|System Type,F22,F22.07,Maintenance Task Template,Object Workspace,manufacturer instructions|standards|risk,Work Orders,Controlled task steps and evidence requirements,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-003,Maintenance Schedule,NATIVE,Operate,Asset|Period,F22,F22.07,Maintenance Schedule,Enterprise Grid,plan|calendar|intervals,Work Orders,Due dates and generated demand,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-004,Work Order Planning,NATIVE,Operate,Asset|Location|Period,F22,F22.07|F22.08,Work Order,Object Workspace,task template|defect|service request|resources,Execution,"Scope, priority and planned evidence",candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-005,Labour / Competence Requirement,NATIVE,Operate,Work Order|Period,F15|F22,F22.07,Resource Requirement,Enterprise Grid,work order|skills|shift|availability,Allocation / dispatch,Competence requirement and planned hours,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-006,Parts / Material Requirement,NATIVE,Operate,Work Order|Item|Store,F10|F22,F22.07,Material Requirement / Inventory Reservation,Enterprise Grid,task template|BOM|stock,Issue / procurement,Required quantity and source,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-007,Permit / Isolation Requirement,NATIVE,Operate,Work Order|Asset|Location,F23,F23.06,Permit / Isolation,Object Workspace,work scope|hazards|energy sources,Safe execution,Permit prerequisites and authority,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-008,Maintenance Backlog / Priority Review,NATIVE,Operate,Asset|Site|Period,F22,F22.07|F22.08,Work Order Collection / Priority Assessment,Collection View,open work|risk|condition|SLA,Schedule / escalation,Priority rationale and due dates,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-009,Shutdown / Maintenance Window Plan,NATIVE,Operate,System|Site|Period,F22|F27,F22.07|F27.05,Maintenance Window / Schedule references,Enterprise Grid,work orders|dependencies|resources|operations constraints,Execution schedule,Approved window and dependencies,candidate-revalidation
JOB-MP,Maintenance Planner,,Maintenance & Asset Operations,JP-F22.07-PROFESSIONAL|JP-F22.08-PROFESSIONAL,candidate-direct-plus-adjacent,WP-MP-010,Maintenance Plan Performance Report,ASSISTED,Operate,Asset|Site|Period,F22,F22.07,Controlled Reporting Snapshot,Assisted Report Generator,planned vs completed|backlog|overdue|cost,Asset management review,Period-locked work-order evidence,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-001,Site / Installation Survey,NATIVE,Deliver,Property|Site|System,F12|F22,F12.05|F22.05,Inspection / Survey Evidence,Field/Mobile composition,instruction|existing installation|drawings,Quote / work plan,"Measurements, photos and observations",candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-002,Quote / Estimate,NATIVE,Deliver,Customer|Site|Work Scope,F07,F07.06,Estimate / Quotation,Enterprise Grid,survey|materials|labour|rates,Customer approval / work order,Priced scope and assumptions,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-003,Job / Work Order,NATIVE,Deliver,Site|Asset/System,F12|F22,F12.04|F22.08,Work Order,Field/Mobile composition,approved scope|schedule|resources,Installation / service execution,Assignment and completion evidence,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-004,Circuit / Equipment Schedule,NATIVE,Deliver,System|Asset|Location,F22|F26,F22.06|F26.05,Technical Schedule / Asset references,Enterprise Grid,design|survey|installed equipment,Testing / asset register,Controlled equipment/circuit data,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-005,Installation / Material Usage Record,NATIVE,Deliver,Work Order|Item|Location,F10|F12,F10.07|F12.05,Inventory Movement / Field Completion,Field/Mobile composition,issued materials|work scope,Cost / stock / as-built,Installed quantity and provenance,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-006,Electrical Test / Inspection Record,NATIVE,Deliver,System|Circuit|Asset,F13|F22,F13.04|F22.05,Test / Inspection,Field/Mobile composition,test procedure|instrument|installation,Certificate / defect,"Measurements, instrument and tester evidence",candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-007,Electrical Certificate,ASSISTED,Deliver,Property|System|Work Order,F13|F26,F13.08,Certificate / Information Container,Assisted Report Generator,test results|inspection|scope,Client / compliance / asset record,Signer competence and source tests,candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-008,Defect / Remedial Record,NATIVE,Deliver,System|Asset|Location,F13|F22,F13.05|F22.08,Defect / Work Order,Field/Mobile composition,inspection|fault|test,Remedial work / closure,Before/after and retest evidence,candidate-revalidation
