job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F17.02-PROFESSIONAL,Data Governance Manager,,Workforce & Digital — F17,JP-F17.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.02-PROFESSIONAL-003,Data Standards Catalogue,REGISTER / SCHEDULE,F17.02.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Domain / Governance [AGG-24-DOMAIN],Enterprise Grid|Collection View,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F17.02-PROFESSIONAL,Data Governance Manager,,Workforce & Digital — F17,JP-F17.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.02-PROFESSIONAL-004,Data Governance Forum / Decision Record,DECISION / APPROVAL,F17.02.A04,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Domain / Governance [AGG-24-DOMAIN],Decision Workspace|Approval Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F17.17-PROFESSIONAL,Data Lifecycle Specialist,,Workforce & Digital — F17,JP-F17.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.17-PROFESSIONAL-001,Dataset / Data Product Creation Record,EXECUTION RECORD,F17.17.A01,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Execution Record|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F17.17-PROFESSIONAL,Data Lifecycle Specialist,,Workforce & Digital — F17,JP-F17.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.17-PROFESSIONAL-002,Data Retention / Lifecycle Rule,CONTROLLED INFORMATION,F17.17.A02,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Controlled Document Editor|Object Workspace,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F17.17-PROFESSIONAL,Data Lifecycle Specialist,,Workforce & Digital — F17,JP-F17.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.17-PROFESSIONAL-003,Data Archive Record,HANDOVER / CLOSEOUT PACKAGE,F17.17.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Package Workspace|Completeness Checklist,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F17.17-PROFESSIONAL,Data Lifecycle Specialist,,Workforce & Digital — F17,JP-F17.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.17-PROFESSIONAL-004,Data Deletion / Disposition Decision,DECISION / APPROVAL,F17.17.A04|F17.17.A05,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Decision Workspace|Approval Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F17.17-PROFESSIONAL,Data Lifecycle Specialist,,Workforce & Digital — F17,JP-F17.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.17-PROFESSIONAL-005,Data Disposition Evidence,CERTIFICATE / FORMAL ATTESTATION,F17.17.A05,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Attestation Workspace|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F17.08-PROFESSIONAL,Data Platform Engineer,,Workforce & Digital — F17,JP-F17.08-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.08-PROFESSIONAL-001,Data Platform Provisioning Record,EXECUTION RECORD,F17.08.A01,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Execution Record|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F17.08-PROFESSIONAL,Data Platform Engineer,,Workforce & Digital — F17,JP-F17.08-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.08-PROFESSIONAL-002,Data Platform Capacity / Resource Register,REGISTER / SCHEDULE,F17.08.A02,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Enterprise Grid|Collection View,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F17.08-PROFESSIONAL,Data Platform Engineer,,Workforce & Digital — F17,JP-F17.08-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.08-PROFESSIONAL-003,Data Platform Performance / Optimisation Report,REPORT / SNAPSHOT,F17.08.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Product / Dataset [AGG-24-DATA],Report Builder|Snapshot View,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F17.06-PROFESSIONAL,Data Quality Specialist,,Workforce & Digital — F17,JP-F17.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.06-PROFESSIONAL-001,Data Quality Rule,CONTROLLED INFORMATION,F17.06.A01,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Quality Rule / Issue [AGG-24-QUALITY-ISSUE],Controlled Document Editor|Object Workspace,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F17.06-PROFESSIONAL,Data Quality Specialist,,Workforce & Digital — F17,JP-F17.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.06-PROFESSIONAL-002,Data Profile / Quality Assessment,CASE / ASSESSMENT,F17.06.A02,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Quality Rule / Issue [AGG-24-QUALITY-ISSUE],Case Workspace|Assessment Form|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F17.06-PROFESSIONAL,Data Quality Specialist,,Workforce & Digital — F17,JP-F17.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.06-PROFESSIONAL-003,Data Quality Issue,CASE / ASSESSMENT,F17.06.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Quality Rule / Issue [AGG-24-QUALITY-ISSUE],Case Workspace|Assessment Form|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F17.06-PROFESSIONAL,Data Quality Specialist,,Workforce & Digital — F17,JP-F17.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.06-PROFESSIONAL-004,Data Quality Remediation Record,CHANGE,F17.06.A04,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Quality Rule / Issue [AGG-24-QUALITY-ISSUE],Change Workspace|Impact Assessment,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F17.06-PROFESSIONAL,Data Quality Specialist,,Workforce & Digital — F17,JP-F17.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.06-PROFESSIONAL-005,Data Quality Dashboard,REPORT / SNAPSHOT,F17.06.A05,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Quality Rule / Issue [AGG-24-QUALITY-ISSUE],Report Builder|Snapshot View,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F17.11-PROFESSIONAL,Data Scientist,,Workforce & Digital — F17,JP-F17.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.11-PROFESSIONAL-001,Model Training Dataset / Feature Set,CONTROLLED INFORMATION,F17.11.A01|F17.11.A02,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Analytics / Reporting [AGG-24-MODEL],Controlled Document Editor|Object Workspace,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F17.11-PROFESSIONAL,Data Scientist,,Workforce & Digital — F17,JP-F17.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.11-PROFESSIONAL-002,Analytical / ML Model Version,CALCULATION / MODEL,F17.11.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Analytics / Reporting [AGG-24-MODEL],Calculation Workbench|Enterprise Grid,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F17.11-PROFESSIONAL,Data Scientist,,Workforce & Digital — F17,JP-F17.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.11-PROFESSIONAL-003,Model Validation / Evaluation Report,INSPECTION / TEST,F17.11.A04,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Analytics / Reporting [AGG-24-MODEL],Test / Inspection Workbench|Evidence Panel,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F17.01-PROFESSIONAL,Data Strategy Manager,,Workforce & Digital — F17,JP-F17.01-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.01-PROFESSIONAL-001,Data Strategy,PLAN / STRATEGY,F17.01.A01|F17.01.A02,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Domain / Governance [AGG-24-DOMAIN],Object Workspace|Structure Browser|Enterprise Grid,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F17.01-PROFESSIONAL,Data Strategy Manager,,Workforce & Digital — F17,JP-F17.01-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.01-PROFESSIONAL-002,Data Architecture Direction,PLAN / STRATEGY,F17.01.A03,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Domain / Governance [AGG-24-DOMAIN],Object Workspace|Structure Browser|Enterprise Grid,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F17.01-PROFESSIONAL,Data Strategy Manager,,Workforce & Digital — F17,JP-F17.01-PROFESSIONAL,reconciled-employment-profile,WP-W8-F17.01-PROFESSIONAL-003,Data Operating Model,PLAN / STRATEGY,F17.01.A04,NATIVE,Operate,Data Domain|Dataset|Data Product|Model|AI Use Case|Access Request,F17,Data Domain / Governance [AGG-24-DOMAIN],Object Workspace|Structure Browser|Enterprise Grid,business/data requirements|source systems|data governance policy|approved access grants|model/use-case requirements,business decisions|application/data consumption|AI deployment|governance/assurance|retention/disposition,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F16.06-PROFESSIONAL,DevOps Engineer,,Workforce & Digital — F16,JP-F16.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.06-PROFESSIONAL-001,CI/CD Pipeline Definition,STRUCTURE / BREAKDOWN,F16.06.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Structure Browser|Enterprise Grid,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F16.06-PROFESSIONAL,DevOps Engineer,,Workforce & Digital — F16,JP-F16.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.06-PROFESSIONAL-002,Automated Test Run,INSPECTION / TEST,F16.06.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Test / Inspection Workbench|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F16.06-PROFESSIONAL,DevOps Engineer,,Workforce & Digital — F16,JP-F16.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.06-PROFESSIONAL-003,Deployment Run / Record,EXECUTION RECORD,F16.06.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.06-PROFESSIONAL,DevOps Engineer,,Workforce & Digital — F16,JP-F16.06-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.06-PROFESSIONAL-004,Environment Configuration / Baseline,CONTROLLED INFORMATION,F16.06.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Controlled Document Editor|Object Workspace,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F15.16-PROFESSIONAL,Employee Engagement Specialist,,Workforce & Digital — F15,JP-F15.16-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.16-PROFESSIONAL-001,Employee Engagement Survey,CONTROLLED INFORMATION,F15.16.A01,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Employee Engagement Observation [AGG-02-PERFORMANCE],Controlled Document Editor|Object Workspace,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F15.16-PROFESSIONAL,Employee Engagement Specialist,,Workforce & Digital — F15,JP-F15.16-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.16-PROFESSIONAL-002,Engagement / Sentiment Analysis,REPORT / SNAPSHOT,F15.16.A02,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,People Performance / Engagement [AGG-02-PERFORMANCE],Report Builder|Snapshot View,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F15.16-PROFESSIONAL,Employee Engagement Specialist,,Workforce & Digital — F15,JP-F15.16-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.16-PROFESSIONAL-003,Engagement Action Plan,CHANGE,F15.16.A03,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Engagement Follow-up Action [AGG-27-DECISION],Change Workspace|Impact Assessment,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F15.19-PROFESSIONAL,Employee Offboarding Specialist,,Workforce & Digital — F15,JP-F15.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.19-PROFESSIONAL-001,Resignation / Termination Record,TRANSACTION / COMMITMENT,F15.19.A01,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Transaction Workspace|Approval Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F15.19-PROFESSIONAL,Employee Offboarding Specialist,,Workforce & Digital — F15,JP-F15.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.19-PROFESSIONAL-002,Asset Return / Recovery Record,HANDOVER / CLOSEOUT PACKAGE,F15.19.A02,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Package Workspace|Completeness Checklist,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F15.19-PROFESSIONAL,Employee Offboarding Specialist,,Workforce & Digital — F15,JP-F15.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.19-PROFESSIONAL-003,Access Revocation Handoff,HANDOVER / CLOSEOUT PACKAGE,F15.19.A03,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Package Workspace|Completeness Checklist,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F15.19-PROFESSIONAL,Employee Offboarding Specialist,,Workforce & Digital — F15,JP-F15.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.19-PROFESSIONAL-004,Final Pay Handoff / Record,HANDOVER / CLOSEOUT PACKAGE,F15.19.A04,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Package Workspace|Completeness Checklist,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F15.19-PROFESSIONAL,Employee Offboarding Specialist,,Workforce & Digital — F15,JP-F15.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.19-PROFESSIONAL-005,Exit Interview Record,CASE / ASSESSMENT,F15.19.A05,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Case Workspace|Assessment Form|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F15.07-PROFESSIONAL,Employee Onboarding Specialist,,Workforce & Digital — F15,JP-F15.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.07-PROFESSIONAL-001,Worker / Employee Creation Record,EXECUTION RECORD,F15.07.A01,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Recruitment / Onboarding [AGG-18-VACANCY],Execution Record|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F15.07-PROFESSIONAL,Employee Onboarding Specialist,,Workforce & Digital — F15,JP-F15.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.07-PROFESSIONAL-002,Equipment / Asset Issue Handoff,HANDOVER / CLOSEOUT PACKAGE,F15.07.A02,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Recruitment / Onboarding [AGG-18-VACANCY],Package Workspace|Completeness Checklist,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F15.07-PROFESSIONAL,Employee Onboarding Specialist,,Workforce & Digital — F15,JP-F15.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.07-PROFESSIONAL-003,Induction Record,EXECUTION RECORD,F15.07.A03,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Recruitment / Onboarding [AGG-18-VACANCY],Execution Record|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F15.07-PROFESSIONAL,Employee Onboarding Specialist,,Workforce & Digital — F15,JP-F15.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.07-PROFESSIONAL-004,Mandatory Training Assignment / Completion,EXECUTION RECORD,F15.07.A04,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Recruitment / Onboarding [AGG-18-VACANCY],Execution Record|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F15.17-PROFESSIONAL,Employee Relations Specialist,,Workforce & Digital — F15,JP-F15.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.17-PROFESSIONAL-001,Employee Grievance Case,CASE / ASSESSMENT,F15.17.A01,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Case Workspace|Assessment Form|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F15.17-PROFESSIONAL,Employee Relations Specialist,,Workforce & Digital — F15,JP-F15.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.17-PROFESSIONAL-002,Disciplinary Case,CASE / ASSESSMENT,F15.17.A02,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Case Workspace|Assessment Form|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F15.17-PROFESSIONAL,Employee Relations Specialist,,Workforce & Digital — F15,JP-F15.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.17-PROFESSIONAL-003,Employee Relations Dispute Case,CASE / ASSESSMENT,F15.17.A03,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Case Workspace|Assessment Form|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F15.17-PROFESSIONAL,Employee Relations Specialist,,Workforce & Digital — F15,JP-F15.17-PROFESSIONAL,reconciled-employment-profile,WP-W8-F15.17-PROFESSIONAL-004,Employee Consultation Record,EXECUTION RECORD,F15.17.A04,NATIVE,Operate,Person|Worker Relationship|Position|Job Profile|Candidate|Payroll Period,F15,Worker Relationship / Case [AGG-18-WORKFORCE],Execution Record|Evidence Panel,organisation strategy|approved positions|worker/candidate data|compensation/benefit policy|learning/compliance requirements,worker/position assignments|payroll/finance|IAM provisioning handoffs|learning/performance|management decisions,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.10-PROFESSIONAL,Endpoint Engineer,,Workforce & Digital — F16,JP-F16.10-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.10-PROFESSIONAL-001,Endpoint Provisioning / Assignment Record,EXECUTION RECORD,F16.10.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.10-PROFESSIONAL,Endpoint Engineer,,Workforce & Digital — F16,JP-F16.10-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.10-PROFESSIONAL-002,Endpoint Configuration Baseline,CONTROLLED INFORMATION,F16.10.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Controlled Document Editor|Object Workspace,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
